2017-05-04 08:53:32,862 INFO  [main] spark.SparkContext (Logging.scala:logInfo(54)) - Running Spark version 2.1.0
2017-05-04 08:53:34,364 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@39c11e6c{/jobs,null,AVAILABLE}
2017-05-04 08:53:34,365 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@324dcd31{/jobs/json,null,AVAILABLE}
2017-05-04 08:53:34,365 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@503d56b5{/jobs/job,null,AVAILABLE}
2017-05-04 08:53:34,366 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@72bca894{/jobs/job/json,null,AVAILABLE}
2017-05-04 08:53:34,366 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@433ffad1{/stages,null,AVAILABLE}
2017-05-04 08:53:34,367 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@1fc793c2{/stages/json,null,AVAILABLE}
2017-05-04 08:53:34,368 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@2575f671{/stages/stage,null,AVAILABLE}
2017-05-04 08:53:34,368 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@329a1243{/stages/stage/json,null,AVAILABLE}
2017-05-04 08:53:34,369 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@ecf9fb3{/stages/pool,null,AVAILABLE}
2017-05-04 08:53:34,369 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@2d35442b{/stages/pool/json,null,AVAILABLE}
2017-05-04 08:53:34,370 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@27f9e982{/storage,null,AVAILABLE}
2017-05-04 08:53:34,370 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@4593ff34{/storage/json,null,AVAILABLE}
2017-05-04 08:53:34,371 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@37d3d232{/storage/rdd,null,AVAILABLE}
2017-05-04 08:53:34,371 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@30c0ccff{/storage/rdd/json,null,AVAILABLE}
2017-05-04 08:53:34,372 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@581d969c{/environment,null,AVAILABLE}
2017-05-04 08:53:34,372 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@22db8f4{/environment/json,null,AVAILABLE}
2017-05-04 08:53:34,373 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@2b46a8c1{/executors,null,AVAILABLE}
2017-05-04 08:53:34,373 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@1d572e62{/executors/json,null,AVAILABLE}
2017-05-04 08:53:34,374 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@29caf222{/executors/threadDump,null,AVAILABLE}
2017-05-04 08:53:34,374 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@46cf05f7{/executors/threadDump/json,null,AVAILABLE}
2017-05-04 08:53:34,385 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@5851bd4f{/static,null,AVAILABLE}
2017-05-04 08:53:34,385 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@7cd1ac19{/,null,AVAILABLE}
2017-05-04 08:53:34,386 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@2f40a43{/api,null,AVAILABLE}
2017-05-04 08:53:34,387 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@3caa4757{/jobs/job/kill,null,AVAILABLE}
2017-05-04 08:53:34,387 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@69c43e48{/stages/stage/kill,null,AVAILABLE}
2017-05-04 08:53:34,396 INFO  [main] server.ServerConnector (AbstractConnector.java:doStart(266)) - Started ServerConnector@1a38ba58{HTTP/1.1}{0.0.0.0:4040}
2017-05-04 08:53:34,397 INFO  [main] server.Server (Server.java:doStart(379)) - Started @2479ms
2017-05-04 08:53:34,397 INFO  [main] util.Utils (Logging.scala:logInfo(54)) - Successfully started service 'SparkUI' on port 4040.
2017-05-04 08:53:34,400 INFO  [main] ui.SparkUI (Logging.scala:logInfo(54)) - Bound SparkUI to 0.0.0.0, and started at http://192.168.0.101:4040
2017-05-04 08:53:34,442 INFO  [main] spark.SparkContext (Logging.scala:logInfo(54)) - Added JAR file:/usr/local/TrojanD/ML/target/scala-2.11/simple-project_2.11-1.0.jar at spark://192.168.0.101:40766/jars/simple-project_2.11-1.0.jar with timestamp 1493902414441
2017-05-04 08:53:34,534 INFO  [main] executor.Executor (Logging.scala:logInfo(54)) - Starting executor ID driver on host localhost
2017-05-04 08:53:34,558 INFO  [main] util.Utils (Logging.scala:logInfo(54)) - Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 42487.
2017-05-04 08:53:34,558 INFO  [main] netty.NettyBlockTransferService (Logging.scala:logInfo(54)) - Server created on 192.168.0.101:42487
2017-05-04 08:53:34,560 INFO  [main] storage.BlockManager (Logging.scala:logInfo(54)) - Using org.apache.spark.storage.RandomBlockReplicationPolicy for block replication policy
2017-05-04 08:53:34,562 INFO  [main] storage.BlockManagerMaster (Logging.scala:logInfo(54)) - Registering BlockManager BlockManagerId(driver, 192.168.0.101, 42487, None)
2017-05-04 08:53:34,565 INFO  [dispatcher-event-loop-10] storage.BlockManagerMasterEndpoint (Logging.scala:logInfo(54)) - Registering block manager 192.168.0.101:42487 with 366.3 MB RAM, BlockManagerId(driver, 192.168.0.101, 42487, None)
2017-05-04 08:53:34,572 INFO  [main] storage.BlockManagerMaster (Logging.scala:logInfo(54)) - Registered BlockManager BlockManagerId(driver, 192.168.0.101, 42487, None)
2017-05-04 08:53:34,573 INFO  [main] storage.BlockManager (Logging.scala:logInfo(54)) - Initialized BlockManager: BlockManagerId(driver, 192.168.0.101, 42487, None)
2017-05-04 08:53:34,783 INFO  [main] handler.ContextHandler (ContextHandler.java:doStart(744)) - Started o.s.j.s.ServletContextHandler@3703bf3c{/metrics/json,null,AVAILABLE}
2017-05-04 08:53:35,482 INFO  [main] memory.MemoryStore (Logging.scala:logInfo(54)) - Block broadcast_0 stored as values in memory (estimated size 236.5 KB, free 366.1 MB)
2017-05-04 08:53:35,534 INFO  [main] memory.MemoryStore (Logging.scala:logInfo(54)) - Block broadcast_0_piece0 stored as bytes in memory (estimated size 22.9 KB, free 366.0 MB)
2017-05-04 08:53:35,537 INFO  [dispatcher-event-loop-12] storage.BlockManagerInfo (Logging.scala:logInfo(54)) - Added broadcast_0_piece0 in memory on 192.168.0.101:42487 (size: 22.9 KB, free: 366.3 MB)
2017-05-04 08:53:35,543 INFO  [main] spark.SparkContext (Logging.scala:logInfo(54)) - Created broadcast 0 from textFile at KmeansMLlibTrain.scala:20
2017-05-04 08:53:35,696 INFO  [main] mapred.FileInputFormat (FileInputFormat.java:listStatus(249)) - Total input paths to process : 1
2017-05-04 08:53:35,714 INFO  [main] spark.SparkContext (Logging.scala:logInfo(54)) - Starting job: takeSample at KMeans.scala:353
2017-05-04 08:53:35,799 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - Got job 0 (takeSample at KMeans.scala:353) with 2 output partitions
2017-05-04 08:53:35,800 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - Final stage: ResultStage 0 (takeSample at KMeans.scala:353)
2017-05-04 08:53:35,801 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - Parents of final stage: List()
2017-05-04 08:53:35,808 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - Missing parents: List()
2017-05-04 08:53:35,823 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - Submitting ResultStage 0 (MapPartitionsRDD[5] at map at KMeans.scala:224), which has no missing parents
2017-05-04 08:53:35,894 INFO  [dag-scheduler-event-loop] memory.MemoryStore (Logging.scala:logInfo(54)) - Block broadcast_1 stored as values in memory (estimated size 4.1 KB, free 366.0 MB)
2017-05-04 08:53:35,896 INFO  [dag-scheduler-event-loop] memory.MemoryStore (Logging.scala:logInfo(54)) - Block broadcast_1_piece0 stored as bytes in memory (estimated size 2.4 KB, free 366.0 MB)
2017-05-04 08:53:35,897 INFO  [dispatcher-event-loop-15] storage.BlockManagerInfo (Logging.scala:logInfo(54)) - Added broadcast_1_piece0 in memory on 192.168.0.101:42487 (size: 2.4 KB, free: 366.3 MB)
2017-05-04 08:53:35,898 INFO  [dag-scheduler-event-loop] spark.SparkContext (Logging.scala:logInfo(54)) - Created broadcast 1 from broadcast at DAGScheduler.scala:996
2017-05-04 08:53:35,903 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - Submitting 2 missing tasks from ResultStage 0 (MapPartitionsRDD[5] at map at KMeans.scala:224)
2017-05-04 08:53:35,906 INFO  [dag-scheduler-event-loop] scheduler.TaskSchedulerImpl (Logging.scala:logInfo(54)) - Adding task set 0.0 with 2 tasks
2017-05-04 08:53:35,984 INFO  [dispatcher-event-loop-16] scheduler.TaskSetManager (Logging.scala:logInfo(54)) - Starting task 0.0 in stage 0.0 (TID 0, localhost, executor driver, partition 0, PROCESS_LOCAL, 6372 bytes)
2017-05-04 08:53:35,989 INFO  [dispatcher-event-loop-16] scheduler.TaskSetManager (Logging.scala:logInfo(54)) - Starting task 1.0 in stage 0.0 (TID 1, localhost, executor driver, partition 1, PROCESS_LOCAL, 6372 bytes)
2017-05-04 08:53:35,999 INFO  [Executor task launch worker-0] executor.Executor (Logging.scala:logInfo(54)) - Running task 0.0 in stage 0.0 (TID 0)
2017-05-04 08:53:35,999 INFO  [Executor task launch worker-1] executor.Executor (Logging.scala:logInfo(54)) - Running task 1.0 in stage 0.0 (TID 1)
2017-05-04 08:53:36,011 INFO  [Executor task launch worker-0] executor.Executor (Logging.scala:logInfo(54)) - Fetching spark://192.168.0.101:40766/jars/simple-project_2.11-1.0.jar with timestamp 1493902414441
2017-05-04 08:53:36,114 INFO  [Executor task launch worker-0] client.TransportClientFactory (TransportClientFactory.java:createClient(250)) - Successfully created connection to /192.168.0.101:40766 after 49 ms (0 ms spent in bootstraps)
2017-05-04 08:53:36,127 INFO  [Executor task launch worker-0] util.Utils (Logging.scala:logInfo(54)) - Fetching spark://192.168.0.101:40766/jars/simple-project_2.11-1.0.jar to /tmp/spark-c0c6e657-a403-4866-9dfd-f94efbc27ff4/userFiles-724794a1-5e9c-4d86-b01a-9ec69fbde586/fetchFileTemp6717433856562675445.tmp
2017-05-04 08:53:36,214 INFO  [Executor task launch worker-0] executor.Executor (Logging.scala:logInfo(54)) - Adding file:/tmp/spark-c0c6e657-a403-4866-9dfd-f94efbc27ff4/userFiles-724794a1-5e9c-4d86-b01a-9ec69fbde586/simple-project_2.11-1.0.jar to class loader
2017-05-04 08:53:36,291 INFO  [Executor task launch worker-1] rdd.HadoopRDD (Logging.scala:logInfo(54)) - Input split: file:/usr/local/TrojanD/sample/MLlib.txt:1382329+1382330
2017-05-04 08:53:36,291 INFO  [Executor task launch worker-0] rdd.HadoopRDD (Logging.scala:logInfo(54)) - Input split: file:/usr/local/TrojanD/sample/MLlib.txt:0+1382329
2017-05-04 08:53:36,314 INFO  [Executor task launch worker-1] Configuration.deprecation (Configuration.java:warnOnceIfDeprecated(1173)) - mapred.tip.id is deprecated. Instead, use mapreduce.task.id
2017-05-04 08:53:36,314 INFO  [Executor task launch worker-0] Configuration.deprecation (Configuration.java:warnOnceIfDeprecated(1173)) - mapred.task.id is deprecated. Instead, use mapreduce.task.attempt.id
2017-05-04 08:53:36,315 INFO  [Executor task launch worker-1] Configuration.deprecation (Configuration.java:warnOnceIfDeprecated(1173)) - mapred.task.is.map is deprecated. Instead, use mapreduce.task.ismap
2017-05-04 08:53:36,315 INFO  [Executor task launch worker-0] Configuration.deprecation (Configuration.java:warnOnceIfDeprecated(1173)) - mapred.task.partition is deprecated. Instead, use mapreduce.task.partition
2017-05-04 08:53:36,315 INFO  [Executor task launch worker-1] Configuration.deprecation (Configuration.java:warnOnceIfDeprecated(1173)) - mapred.job.id is deprecated. Instead, use mapreduce.job.id
2017-05-04 08:53:36,572 INFO  [Executor task launch worker-1] memory.MemoryStore (Logging.scala:logInfo(54)) - Block rdd_2_1 stored as values in memory (estimated size 952.4 KB, free 365.1 MB)
2017-05-04 08:53:36,573 INFO  [dispatcher-event-loop-28] storage.BlockManagerInfo (Logging.scala:logInfo(54)) - Added rdd_2_1 in memory on 192.168.0.101:42487 (size: 952.4 KB, free: 365.3 MB)
2017-05-04 08:53:36,575 INFO  [Executor task launch worker-0] memory.MemoryStore (Logging.scala:logInfo(54)) - Block rdd_2_0 stored as values in memory (estimated size 952.4 KB, free 364.2 MB)
2017-05-04 08:53:36,575 INFO  [dispatcher-event-loop-29] storage.BlockManagerInfo (Logging.scala:logInfo(54)) - Added rdd_2_0 in memory on 192.168.0.101:42487 (size: 952.4 KB, free: 364.4 MB)
2017-05-04 08:53:36,579 INFO  [Executor task launch worker-0] storage.BlockManager (Logging.scala:logInfo(54)) - Found block rdd_2_0 locally
2017-05-04 08:53:36,579 INFO  [Executor task launch worker-1] storage.BlockManager (Logging.scala:logInfo(54)) - Found block rdd_2_1 locally
2017-05-04 08:53:36,603 INFO  [Executor task launch worker-0] memory.MemoryStore (Logging.scala:logInfo(54)) - Block rdd_3_0 stored as values in memory (estimated size 83.0 KB, free 364.0 MB)
2017-05-04 08:53:36,603 INFO  [Executor task launch worker-1] memory.MemoryStore (Logging.scala:logInfo(54)) - Block rdd_3_1 stored as values in memory (estimated size 83.0 KB, free 364.0 MB)
2017-05-04 08:53:36,604 INFO  [dispatcher-event-loop-32] storage.BlockManagerInfo (Logging.scala:logInfo(54)) - Added rdd_3_0 in memory on 192.168.0.101:42487 (size: 83.0 KB, free: 364.3 MB)
2017-05-04 08:53:36,605 INFO  [dispatcher-event-loop-32] storage.BlockManagerInfo (Logging.scala:logInfo(54)) - Added rdd_3_1 in memory on 192.168.0.101:42487 (size: 83.0 KB, free: 364.3 MB)
2017-05-04 08:53:36,647 INFO  [Executor task launch worker-0] executor.Executor (Logging.scala:logInfo(54)) - Finished task 0.0 in stage 0.0 (TID 0). 1979 bytes result sent to driver
2017-05-04 08:53:36,647 INFO  [Executor task launch worker-1] executor.Executor (Logging.scala:logInfo(54)) - Finished task 1.0 in stage 0.0 (TID 1). 1979 bytes result sent to driver
2017-05-04 08:53:36,663 INFO  [task-result-getter-0] scheduler.TaskSetManager (Logging.scala:logInfo(54)) - Finished task 0.0 in stage 0.0 (TID 0) in 714 ms on localhost (executor driver) (1/2)
2017-05-04 08:53:36,663 INFO  [task-result-getter-1] scheduler.TaskSetManager (Logging.scala:logInfo(54)) - Finished task 1.0 in stage 0.0 (TID 1) in 677 ms on localhost (executor driver) (2/2)
2017-05-04 08:53:36,665 INFO  [task-result-getter-1] scheduler.TaskSchedulerImpl (Logging.scala:logInfo(54)) - Removed TaskSet 0.0, whose tasks have all completed, from pool 
2017-05-04 08:53:36,669 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - ResultStage 0 (takeSample at KMeans.scala:353) finished in 0.747 s
2017-05-04 08:53:36,678 INFO  [main] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - Job 0 finished: takeSample at KMeans.scala:353, took 0.963828 s
2017-05-04 08:53:36,712 INFO  [main] spark.SparkContext (Logging.scala:logInfo(54)) - Starting job: takeSample at KMeans.scala:353
2017-05-04 08:53:36,713 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - Got job 1 (takeSample at KMeans.scala:353) with 2 output partitions
2017-05-04 08:53:36,713 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - Final stage: ResultStage 1 (takeSample at KMeans.scala:353)
2017-05-04 08:53:36,714 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - Parents of final stage: List()
2017-05-04 08:53:36,717 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - Missing parents: List()
2017-05-04 08:53:36,718 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - Submitting ResultStage 1 (PartitionwiseSampledRDD[7] at takeSample at KMeans.scala:353), which has no missing parents
2017-05-04 08:53:36,723 INFO  [dag-scheduler-event-loop] memory.MemoryStore (Logging.scala:logInfo(54)) - Block broadcast_2 stored as values in memory (estimated size 4.9 KB, free 364.0 MB)
2017-05-04 08:53:36,727 INFO  [dag-scheduler-event-loop] memory.MemoryStore (Logging.scala:logInfo(54)) - Block broadcast_2_piece0 stored as bytes in memory (estimated size 2.7 KB, free 364.0 MB)
2017-05-04 08:53:36,728 INFO  [dispatcher-event-loop-38] storage.BlockManagerInfo (Logging.scala:logInfo(54)) - Added broadcast_2_piece0 in memory on 192.168.0.101:42487 (size: 2.7 KB, free: 364.3 MB)
2017-05-04 08:53:36,729 INFO  [dag-scheduler-event-loop] spark.SparkContext (Logging.scala:logInfo(54)) - Created broadcast 2 from broadcast at DAGScheduler.scala:996
2017-05-04 08:53:36,729 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - Submitting 2 missing tasks from ResultStage 1 (PartitionwiseSampledRDD[7] at takeSample at KMeans.scala:353)
2017-05-04 08:53:36,729 INFO  [dag-scheduler-event-loop] scheduler.TaskSchedulerImpl (Logging.scala:logInfo(54)) - Adding task set 1.0 with 2 tasks
2017-05-04 08:53:36,740 INFO  [dispatcher-event-loop-39] scheduler.TaskSetManager (Logging.scala:logInfo(54)) - Starting task 0.0 in stage 1.0 (TID 2, localhost, executor driver, partition 0, PROCESS_LOCAL, 6481 bytes)
2017-05-04 08:53:36,743 INFO  [dispatcher-event-loop-39] scheduler.TaskSetManager (Logging.scala:logInfo(54)) - Starting task 1.0 in stage 1.0 (TID 3, localhost, executor driver, partition 1, PROCESS_LOCAL, 6481 bytes)
2017-05-04 08:53:36,743 INFO  [Executor task launch worker-0] executor.Executor (Logging.scala:logInfo(54)) - Running task 1.0 in stage 1.0 (TID 3)
2017-05-04 08:53:36,744 INFO  [Executor task launch worker-1] executor.Executor (Logging.scala:logInfo(54)) - Running task 0.0 in stage 1.0 (TID 2)
2017-05-04 08:53:36,754 INFO  [Executor task launch worker-0] storage.BlockManager (Logging.scala:logInfo(54)) - Found block rdd_2_1 locally
2017-05-04 08:53:36,754 INFO  [Executor task launch worker-1] storage.BlockManager (Logging.scala:logInfo(54)) - Found block rdd_2_0 locally
2017-05-04 08:53:36,754 INFO  [Executor task launch worker-0] storage.BlockManager (Logging.scala:logInfo(54)) - Found block rdd_3_1 locally
2017-05-04 08:53:36,754 INFO  [Executor task launch worker-1] storage.BlockManager (Logging.scala:logInfo(54)) - Found block rdd_3_0 locally
2017-05-04 08:53:36,781 INFO  [Executor task launch worker-1] executor.Executor (Logging.scala:logInfo(54)) - Finished task 0.0 in stage 1.0 (TID 2). 2264 bytes result sent to driver
2017-05-04 08:53:36,781 INFO  [Executor task launch worker-0] executor.Executor (Logging.scala:logInfo(54)) - Finished task 1.0 in stage 1.0 (TID 3). 2264 bytes result sent to driver
2017-05-04 08:53:36,783 INFO  [task-result-getter-2] scheduler.TaskSetManager (Logging.scala:logInfo(54)) - Finished task 0.0 in stage 1.0 (TID 2) in 48 ms on localhost (executor driver) (1/2)
2017-05-04 08:53:36,784 INFO  [task-result-getter-3] scheduler.TaskSetManager (Logging.scala:logInfo(54)) - Finished task 1.0 in stage 1.0 (TID 3) in 43 ms on localhost (executor driver) (2/2)
2017-05-04 08:53:36,784 INFO  [task-result-getter-3] scheduler.TaskSchedulerImpl (Logging.scala:logInfo(54)) - Removed TaskSet 1.0, whose tasks have all completed, from pool 
2017-05-04 08:53:36,785 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - ResultStage 1 (takeSample at KMeans.scala:353) finished in 0.051 s
2017-05-04 08:53:36,785 INFO  [main] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - Job 1 finished: takeSample at KMeans.scala:353, took 0.073368 s
2017-05-04 08:53:36,792 INFO  [main] memory.MemoryStore (Logging.scala:logInfo(54)) - Block broadcast_3 stored as values in memory (estimated size 176.0 B, free 364.0 MB)
2017-05-04 08:53:36,796 INFO  [main] memory.MemoryStore (Logging.scala:logInfo(54)) - Block broadcast_3_piece0 stored as bytes in memory (estimated size 385.0 B, free 364.0 MB)
2017-05-04 08:53:36,796 INFO  [dispatcher-event-loop-4] storage.BlockManagerInfo (Logging.scala:logInfo(54)) - Added broadcast_3_piece0 in memory on 192.168.0.101:42487 (size: 385.0 B, free: 364.3 MB)
2017-05-04 08:53:36,797 INFO  [main] spark.SparkContext (Logging.scala:logInfo(54)) - Created broadcast 3 from broadcast at KMeans.scala:367
2017-05-04 08:53:36,817 INFO  [main] spark.SparkContext (Logging.scala:logInfo(54)) - Starting job: sum at KMeans.scala:373
2017-05-04 08:53:36,818 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - Got job 2 (sum at KMeans.scala:373) with 2 output partitions
2017-05-04 08:53:36,818 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - Final stage: ResultStage 2 (sum at KMeans.scala:373)
2017-05-04 08:53:36,818 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - Parents of final stage: List()
2017-05-04 08:53:36,853 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - Missing parents: List()
2017-05-04 08:53:36,854 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler (Logging.scala:logInfo(54)) - Submitting ResultStage 2 (MapPartitionsRDD[9] at map at KMeans.scala:370), which has no missing parents
2017-05-04 08:53:36,858 INFO  [dag-scheduler-event-loop] memory.MemoryStore (Logging.scala:logInfo(54)) - Block broadcast_4 stored as values in memory (estimated size 5.0 KB, free 364.0 MB)
2017-05-04 08:53:36,860 INFO  [dag-scheduler-event-loop] memory.MemoryStore (Logging.scala:logInfo(54)) - Block broadcast_4_piece0 stored as bytes in memory (estimated size 2.8 KB, free 364.0 MB)
2017-05-04 08:53:36,863 INFO  [dispatcher-event-loop-8] storage.BlockManagerInfo (Logging.scala:logInfo(54)) - Added broadcast_4_piece0 in memory on 192.168.0.101:42487 (size: 2.8 KB, free: 364.2 MB)
2017-05-04 08:53:36,864 INFO  [dag-scheduler-event-loop] spark.SparkContext (Logging.scala:logInfo(54)) - Created broadcast 4 from broadcast at DAGScheduler.scala:996
